,Year,County,Month,Country_Pop,County_Pop_('000s),Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LarcenyTheft_sum
24072,2021,San Mateo County,1,739060,739,1,0,1,0,0,55,4,3,48
24073,2021,San Mateo County,2,739060,739,1,0,0,0,1,39,7,5,27
24075,2021,San Mateo County,4,739060,739,1,0,0,0,1,59,11,3,45
24076,2021,San Mateo County,5,739060,739,2,0,0,1,1,43,3,6,34
24077,2021,San Mateo County,6,739060,739,0,0,0,0,0,46,6,5,35
24078,2021,San Mateo County,7,739060,739,1,0,0,1,0,29,2,3,24
24079,2021,San Mateo County,8,739060,739,4,0,0,2,2,37,2,3,32
24080,2021,San Mateo County,9,739060,739,3,0,0,2,1,37,2,3,32
24081,2021,San Mateo County,10,739060,739,4,0,2,0,2,68,4,6,58
24082,2021,San Mateo County,11,739060,739,0,0,0,0,0,67,4,4,59
24083,2021,San Mateo County,12,739060,739,5,0,1,0,4,77,16,7,54
24084,2021,San Mateo County,1,739060,739,1,0,0,1,0,7,0,0,7
24085,2021,San Mateo County,2,739060,739,2,0,0,2,0,9,0,1,8
24086,2021,San Mateo County,3,739060,739,2,0,0,0,2,9,0,0,9
24087,2021,San Mateo County,4,739060,739,0,0,0,0,0,15,0,0,15
24088,2021,San Mateo County,5,739060,739,4,0,1,3,0,4,0,0,4
24089,2021,San Mateo County,6,739060,739,0,0,0,0,0,3,0,0,3
24090,2021,San Mateo County,7,739060,739,0,0,0,0,0,5,0,1,4
24091,2021,San Mateo County,8,739060,739,2,0,0,2,0,3,1,0,2
24092,2021,San Mateo County,9,739060,739,1,0,0,1,0,1,0,0,1
24093,2021,San Mateo County,10,739060,739,1,0,0,1,0,11,0,0,11
24094,2021,San Mateo County,11,739060,739,1,0,0,1,0,10,0,1,9
24095,2021,San Mateo County,12,739060,739,0,0,0,0,0,8,0,0,8
24096,2021,San Mateo County,1,739060,739,0,0,0,0,0,0,0,0,0
24097,2021,San Mateo County,2,739060,739,0,0,0,0,0,0,0,0,0
24098,2021,San Mateo County,3,739060,739,0,0,0,0,0,0,0,0,0
24099,2021,San Mateo County,4,739060,739,0,0,0,0,0,0,0,0,0
24100,2021,San Mateo County,5,739060,739,0,0,0,0,0,0,0,0,0
24101,2021,San Mateo County,6,739060,739,0,0,0,0,0,0,0,0,0
24102,2021,San Mateo County,7,739060,739,0,0,0,0,0,0,0,0,0
24103,2021,San Mateo County,8,739060,739,0,0,0,0,0,0,0,0,0
24104,2021,San Mateo County,9,739060,739,0,0,0,0,0,0,0,0,0
24105,2021,San Mateo County,10,739060,739,0,0,0,0,0,0,0,0,0
24106,2021,San Mateo County,11,739060,739,0,0,0,0,0,0,0,0,0
24107,2021,San Mateo County,12,739060,739,0,0,0,0,0,0,0,0,0
24108,2021,San Mateo County,1,739060,739,17,0,4,7,6,57,18,10,29
24109,2021,San Mateo County,2,739060,739,15,0,3,6,6,44,9,11,24
24110,2021,San Mateo County,3,739060,739,10,0,1,6,3,58,10,23,25
24111,2021,San Mateo County,4,739060,739,12,0,1,6,5,31,5,12,14
24112,2021,San Mateo County,5,739060,739,18,2,1,5,10,42,7,19,16
24113,2021,San Mateo County,6,739060,739,10,0,3,2,5,35,1,11,23
24114,2021,San Mateo County,7,739060,739,15,1,2,7,5,35,14,4,17
24115,2021,San Mateo County,8,739060,739,17,1,1,4,11,32,7,7,18
24116,2021,San Mateo County,9,739060,739,10,0,0,3,7,36,9,7,20
24117,2021,San Mateo County,10,739060,739,12,0,1,3,8,37,7,12,18
24118,2021,San Mateo County,11,739060,739,9,0,0,2,7,50,4,17,29
24119,2021,San Mateo County,12,739060,739,18,2,2,5,9,55,7,23,25
24120,2021,San Mateo County,1,739060,739,0,0,0,0,0,5,0,5,0
24121,2021,San Mateo County,2,739060,739,0,0,0,0,0,2,0,2,0
24122,2021,San Mateo County,3,739060,739,0,0,0,0,0,2,0,1,1
24123,2021,San Mateo County,4,739060,739,0,0,0,0,0,2,0,0,2
24124,2021,San Mateo County,5,739060,739,0,0,0,0,0,3,0,2,1
24125,2021,San Mateo County,6,739060,739,0,0,0,0,0,4,0,2,2
24126,2021,San Mateo County,7,739060,739,0,0,0,0,0,3,0,3,0
24127,2021,San Mateo County,8,739060,739,0,0,0,0,0,0,0,0,0
24128,2021,San Mateo County,9,739060,739,1,0,0,0,1,5,0,2,3
24129,2021,San Mateo County,10,739060,739,0,0,0,0,0,0,0,0,0
24130,2021,San Mateo County,11,739060,739,0,0,0,0,0,1,0,0,1
24131,2021,San Mateo County,12,739060,739,0,0,0,0,0,2,0,2,0
24132,2021,Santa Barbara County,1,437434,437,11,2,3,1,5,147,30,4,113
24133,2021,Santa Barbara County,2,437434,437,8,1,1,1,5,130,26,2,102
24134,2021,Santa Barbara County,3,437434,437,18,1,2,2,13,139,37,5,97
24135,2021,Santa Barbara County,4,437434,437,14,0,1,2,11,115,35,3,77
24136,2021,Santa Barbara County,5,437434,437,35,0,6,4,25,118,27,1,90
24137,2021,Santa Barbara County,6,437434,437,18,0,4,4,10,128,30,2,96
24138,2021,Santa Barbara County,7,437434,437,18,1,4,1,12,120,31,3,86
24139,2021,Santa Barbara County,8,437434,437,22,0,4,2,16,133,33,7,93
24140,2021,Santa Barbara County,9,437434,437,26,0,1,2,23,128,27,7,94
24141,2021,Santa Barbara County,10,437434,437,16,0,2,0,14,134,36,9,89
24142,2021,Santa Barbara County,11,437434,437,20,0,5,1,14,139,33,8,98
24143,2021,Santa Barbara County,12,437434,437,19,0,1,2,16,132,30,1,101
24144,2021,Santa Barbara County,1,437434,437,0,0,0,0,0,12,3,6,3
24145,2021,Santa Barbara County,2,437434,437,0,0,0,0,0,12,5,5,2
24146,2021,Santa Barbara County,3,437434,437,1,0,0,0,1,3,2,0,1
24147,2021,Santa Barbara County,4,437434,437,4,0,0,0,4,7,1,3,3
24148,2021,Santa Barbara County,5,437434,437,1,0,0,0,1,7,1,5,1
24149,2021,Santa Barbara County,6,437434,437,3,0,2,0,1,11,2,6,3
24150,2021,Santa Barbara County,7,437434,437,0,0,0,0,0,8,2,1,5
24151,2021,Santa Barbara County,8,437434,437,1,0,0,0,1,8,4,2,2
24152,2021,Santa Barbara County,9,437434,437,3,0,0,0,3,11,1,3,7
24153,2021,Santa Barbara County,10,437434,437,0,0,0,0,0,4,1,0,3
24154,2021,Santa Barbara County,11,437434,437,0,0,0,0,0,8,3,1,4
24155,2021,Santa Barbara County,12,437434,437,0,0,0,0,0,14,2,1,11
24156,2021,Santa Barbara County,1,437434,437,25,1,1,1,22,103,12,21,70
24157,2021,Santa Barbara County,2,437434,437,19,0,4,1,14,94,19,18,57
24158,2021,Santa Barbara County,3,437434,437,25,0,2,2,21,71,17,14,40
24159,2021,Santa Barbara County,4,437434,437,18,1,2,3,12,85,13,22,50
24160,2021,Santa Barbara County,5,437434,437,37,0,0,4,33,73,14,22,37
24161,2021,Santa Barbara County,6,437434,437,26,0,1,1,24,79,15,19,45
24162,2021,Santa Barbara County,7,437434,437,43,0,5,4,34,112,24,32,56
24163,2021,Santa Barbara County,8,437434,437,41,0,2,5,34,109,14,33,62
24164,2021,Santa Barbara County,9,437434,437,25,0,2,1,22,82,9,26,47
24165,2021,Santa Barbara County,10,437434,437,20,2,1,1,16,114,15,35,64
24166,2021,Santa Barbara County,11,437434,437,21,1,1,3,16,96,11,31,54
24167,2021,Santa Barbara County,12,437434,437,19,0,4,1,14,90,15,21,54
24168,2021,Santa Barbara County,1,437434,437,26,2,1,5,18,194,19,18,157
24169,2021,Santa Barbara County,2,437434,437,34,0,4,5,25,201,24,21,156
24170,2021,Santa Barbara County,3,437434,437,40,0,5,10,25,197,19,17,161
24171,2021,Santa Barbara County,4,437434,437,32,0,4,9,19,226,63,18,145
24172,2021,Santa Barbara County,5,437434,437,36,0,6,9,21,215,68,21,126
24173,2021,Santa Barbara County,6,437434,437,35,0,10,5,20,167,16,11,140
24174,2021,Santa Barbara County,7,437434,437,45,0,9,4,32,214,25,19,170
24175,2021,Santa Barbara County,8,437434,437,30,0,10,5,15,193,24,22,147
24176,2021,Santa Barbara County,9,437434,437,40,0,8,3,29,199,23,20,156
24177,2021,Santa Barbara County,10,437434,437,31,0,3,6,22,191,16,20,155
24178,2021,Santa Barbara County,11,437434,437,28,0,4,6,18,221,15,11,195
24179,2021,Santa Barbara County,12,437434,437,33,0,8,8,17,153,15,20,118
24180,2021,Santa Barbara County,1,437434,437,35,1,3,6,25,214,44,73,97
24181,2021,Santa Barbara County,2,437434,437,0,0,0,0,0,3,1,1,1
24182,2021,Santa Barbara County,3,437434,437,39,0,2,11,26,257,64,92,101
24183,2021,Santa Barbara County,4,437434,437,49,0,8,9,32,249,75,98,76
24184,2021,Santa Barbara County,5,437434,437,64,3,7,9,45,300,105,114,81
24185,2021,Santa Barbara County,6,437434,437,60,1,5,12,42,281,96,108,77
24186,2021,Santa Barbara County,7,437434,437,67,0,9,9,49,267,89,74,104
24187,2021,Santa Barbara County,8,437434,437,66,0,3,16,47,267,74,63,130
24188,2021,Santa Barbara County,9,437434,437,66,0,6,13,47,220,27,79,114
24189,2021,Santa Barbara County,10,437434,437,56,0,8,9,39,249,38,85,126
24190,2021,Santa Barbara County,11,437434,437,58,0,6,13,39,299,49,99,151
24191,2021,Santa Barbara County,12,437434,437,58,0,9,7,42,239,42,89,108
24192,2021,Santa Barbara County,1,437434,437,3,0,1,1,1,11,2,1,8
24193,2021,Santa Barbara County,2,437434,437,3,0,0,0,3,27,5,4,18
24194,2021,Santa Barbara County,3,437434,437,3,0,0,0,3,45,2,3,40
24195,2021,Santa Barbara County,4,437434,437,1,0,0,0,1,13,2,0,11
24196,2021,Santa Barbara County,5,437434,437,0,0,0,0,0,17,1,4,12
24197,2021,Santa Barbara County,6,437434,437,6,0,0,0,6,18,0,1,17
24198,2021,Santa Barbara County,7,437434,437,0,0,0,0,0,25,5,5,15
24199,2021,Santa Barbara County,8,437434,437,2,0,0,1,1,11,2,2,7
24200,2021,Santa Barbara County,9,437434,437,2,0,0,0,2,8,1,0,7
24201,2021,Santa Barbara County,10,437434,437,0,0,0,0,0,8,1,0,7
24202,2021,Santa Barbara County,11,437434,437,2,0,0,0,2,14,2,1,11
24203,2021,Santa Barbara County,12,437434,437,0,0,0,0,0,25,4,2,19
24204,2021,Santa Barbara County,1,437434,437,0,0,0,0,0,2,2,0,0
24205,2021,Santa Barbara County,2,437434,437,0,0,0,0,0,0,0,0,0
24206,2021,Santa Barbara County,3,437434,437,0,0,0,0,0,0,0,0,0
24207,2021,Santa Barbara County,4,437434,437,0,0,0,0,0,0,0,0,0
24208,2021,Santa Barbara County,5,437434,437,0,0,0,0,0,0,0,0,0
24209,2021,Santa Barbara County,6,437434,437,0,0,0,0,0,0,0,0,0
24210,2021,Santa Barbara County,7,437434,437,0,0,0,0,0,0,0,0,0
24211,2021,Santa Barbara County,8,437434,437,0,0,0,0,0,0,0,0,0
24212,2021,Santa Barbara County,9,437434,437,0,0,0,0,0,1,0,0,1
24213,2021,Santa Barbara County,10,437434,437,0,0,0,0,0,0,0,0,0
24214,2021,Santa Barbara County,11,437434,437,0,0,0,0,0,0,0,0,0
24215,2021,Santa Barbara County,12,437434,437,0,0,0,0,0,0,0,0,0
24216,2021,Santa Barbara County,1,437434,437,0,0,0,0,0,3,0,0,3
24217,2021,Santa Barbara County,2,437434,437,0,0,0,0,0,6,0,0,6
24218,2021,Santa Barbara County,3,437434,437,2,0,0,0,2,7,0,0,7
24219,2021,Santa Barbara County,4,437434,437,1,0,0,1,0,13,3,0,10
24220,2021,Santa Barbara County,5,437434,437,0,0,0,0,0,11,3,2,6
24221,2021,Santa Barbara County,6,437434,437,1,0,0,1,0,7,0,1,6
24222,2021,Santa Barbara County,7,437434,437,0,0,0,0,0,6,0,0,6
24223,2021,Santa Barbara County,8,437434,437,0,0,0,0,0,11,1,1,9
24224,2021,Santa Barbara County,9,437434,437,1,0,0,0,1,3,1,0,2
24225,2021,Santa Barbara County,10,437434,437,1,0,0,0,1,8,0,0,8
24226,2021,Santa Barbara County,11,437434,437,2,0,0,1,1,4,0,1,3
24227,2021,Santa Barbara County,12,437434,437,1,0,0,1,0,4,0,0,4
24228,2021,Santa Barbara County,1,437434,437,0,0,0,0,0,0,0,0,0
24229,2021,Santa Barbara County,2,437434,437,0,0,0,0,0,0,0,0,0
24230,2021,Santa Barbara County,3,437434,437,0,0,0,0,0,0,0,0,0
24231,2021,Santa Barbara County,4,437434,437,0,0,0,0,0,0,0,0,0
24232,2021,Santa Barbara County,5,437434,437,0,0,0,0,0,1,0,0,1
24233,2021,Santa Barbara County,6,437434,437,0,0,0,0,0,4,3,0,1
24234,2021,Santa Barbara County,7,437434,437,0,0,0,0,0,0,0,0,0
24235,2021,Santa Barbara County,8,437434,437,0,0,0,0,0,0,0,0,0
24236,2021,Santa Barbara County,9,437434,437,0,0,0,0,0,1,0,0,1
24237,2021,Santa Barbara County,10,437434,437,0,0,0,0,0,0,0,0,0
24238,2021,Santa Barbara County,11,437434,437,0,0,0,0,0,0,0,0,0
24239,2021,Santa Barbara County,12,437434,437,0,0,0,0,0,0,0,0,0
24240,2021,Santa Barbara County,1,437434,437,0,0,0,0,0,9,1,3,5
24241,2021,Santa Barbara County,2,437434,437,1,0,0,0,1,7,1,0,6
24242,2021,Santa Barbara County,3,437434,437,2,0,0,1,1,8,2,0,6
24243,2021,Santa Barbara County,4,437434,437,1,0,0,1,0,15,2,3,10
24244,2021,Santa Barbara County,5,437434,437,0,0,0,0,0,12,0,2,10
24245,2021,Santa Barbara County,6,437434,437,1,0,0,0,1,10,1,0,9
24246,2021,Santa Barbara County,7,437434,437,1,0,0,0,1,24,0,1,23
24247,2021,Santa Barbara County,8,437434,437,0,0,0,0,0,12,1,2,9
24248,2021,Santa Barbara County,9,437434,437,1,0,1,0,0,15,1,1,13
24249,2021,Santa Barbara County,10,437434,437,2,0,0,0,2,6,2,0,4
24250,2021,Santa Barbara County,11,437434,437,0,0,0,0,0,12,0,3,9
24251,2021,Santa Barbara County,12,437434,437,1,0,0,0,1,10,2,1,7
24252,2021,Santa Barbara County,1,437434,437,8,0,1,1,6,70,7,6,57
24253,2021,Santa Barbara County,2,437434,437,2,0,0,1,1,53,9,4,40
24254,2021,Santa Barbara County,3,437434,437,10,0,0,2,8,45,11,6,28
24255,2021,Santa Barbara County,4,437434,437,9,0,1,2,6,38,7,2,29
24256,2021,Santa Barbara County,5,437434,437,3,0,0,1,2,33,3,3,27
24257,2021,Santa Barbara County,6,437434,437,6,0,0,1,5,44,14,2,28
24258,2021,Santa Barbara County,7,437434,437,12,0,3,2,7,70,13,6,51
24259,2021,Santa Barbara County,8,437434,437,10,0,0,5,5,56,11,5,40
24260,2021,Santa Barbara County,9,437434,437,7,0,0,3,4,32,3,0,29
24261,2021,Santa Barbara County,10,437434,437,5,0,1,2,2,49,8,4,37
24262,2021,Santa Barbara County,11,437434,437,6,1,1,2,2,61,6,3,52
24263,2021,Santa Barbara County,12,437434,437,8,0,0,3,5,73,9,3,61
24264,2021,Santa Barbara County,1,437434,437,1,0,1,0,0,31,2,0,29
24265,2021,Santa Barbara County,2,437434,437,1,0,1,0,0,39,2,0,37
24266,2021,Santa Barbara County,3,437434,437,1,0,1,0,0,21,1,0,20
24267,2021,Santa Barbara County,4,437434,437,2,0,2,0,0,14,3,0,11
24268,2021,Santa Barbara County,5,437434,437,2,0,2,0,0,11,2,0,9
24269,2021,Santa Barbara County,6,437434,437,0,0,0,0,0,12,0,0,12
24270,2021,Santa Barbara County,7,437434,437,0,0,0,0,0,15,2,0,13
24271,2021,Santa Barbara County,8,437434,437,1,0,1,0,0,20,2,0,18
24272,2021,Santa Barbara County,9,437434,437,2,0,2,0,0,70,2,0,68
24273,2021,Santa Barbara County,10,437434,437,2,0,2,0,0,64,1,1,62
24274,2021,Santa Barbara County,11,437434,437,2,0,1,0,1,50,2,1,47
24275,2021,Santa Barbara County,12,437434,437,0,0,0,0,0,30,2,1,27
24276,2021,Santa Barbara County,1,437434,437,0,0,0,0,0,19,0,15,4
24277,2021,Santa Barbara County,2,437434,437,0,0,0,0,0,24,0,17,7
24278,2021,Santa Barbara County,3,437434,437,0,0,0,0,0,18,0,8,10
24279,2021,Santa Barbara County,4,437434,437,0,0,0,0,0,12,0,7,5
24280,2021,Santa Barbara County,5,437434,437,0,0,0,0,0,20,0,13,7
24281,2021,Santa Barbara County,6,437434,437,0,0,0,0,0,9,0,7,2
24282,2021,Santa Barbara County,7,437434,437,0,0,0,0,0,21,0,19,2
24283,2021,Santa Barbara County,8,437434,437,0,0,0,0,0,15,0,10,5
24284,2021,Santa Barbara County,9,437434,437,0,0,0,0,0,11,0,7,4
24285,2021,Santa Barbara County,10,437434,437,0,0,0,0,0,21,0,15,6
24286,2021,Santa Barbara County,11,437434,437,0,0,0,0,0,13,0,10,3
24287,2021,Santa Barbara County,12,437434,437,0,0,0,0,0,12,1,9,2
24288,2021,Santa Clara County,1,1886595,1887,12,0,2,1,9,90,18,20,52
24289,2021,Santa Clara County,2,1886595,1887,22,0,5,7,10,87,20,10,57
24290,2021,Santa Clara County,3,1886595,1887,26,0,8,4,14,101,13,19,69
24291,2021,Santa Clara County,4,1886595,1887,29,0,2,4,23,75,7,17,51
24292,2021,Santa Clara County,5,1886595,1887,12,0,2,0,10,59,3,12,44
24293,2021,Santa Clara County,6,1886595,1887,24,0,2,1,21,71,11,15,45
24294,2021,Santa Clara County,7,1886595,1887,29,0,6,2,21,78,6,17,55
24295,2021,Santa Clara County,8,1886595,1887,20,0,3,3,14,99,21,14,64
24296,2021,Santa Clara County,9,1886595,1887,10,0,5,0,5,135,22,8,105
24297,2021,Santa Clara County,10,1886595,1887,31,1,5,4,21,122,10,21,91
24298,2021,Santa Clara County,11,1886595,1887,25,0,0,3,22,85,13,16,56
24299,2021,Santa Clara County,12,1886595,1887,15,0,2,3,10,100,18,28,54
24300,2021,Santa Clara County,1,1886595,1887,7,0,1,2,4,166,27,30,109
24301,2021,Santa Clara County,2,1886595,1887,11,0,0,6,5,128,21,21,86
24302,2021,Santa Clara County,3,1886595,1887,11,0,1,4,6,120,26,13,81
24303,2021,Santa Clara County,4,1886595,1887,11,0,2,5,4,87,23,12,52
24304,2021,Santa Clara County,5,1886595,1887,16,0,3,3,10,99,15,21,63
24305,2021,Santa Clara County,6,1886595,1887,10,0,2,0,8,110,18,14,78
24306,2021,Santa Clara County,7,1886595,1887,10,0,0,0,10,105,21,13,71
24307,2021,Santa Clara County,8,1886595,1887,13,0,1,7,5,138,20,25,93
24308,2021,Santa Clara County,9,1886595,1887,19,0,1,2,16,126,12,22,92
24309,2021,Santa Clara County,10,1886595,1887,21,0,1,4,16,141,30,16,95
24310,2021,Santa Clara County,11,1886595,1887,8,1,1,0,6,150,24,21,105
24311,2021,Santa Clara County,12,1886595,1887,18,0,5,3,10,115,29,15,71
24312,2021,Santa Clara County,1,1886595,1887,4,0,1,1,2,67,20,5,42
24313,2021,Santa Clara County,2,1886595,1887,7,0,1,4,2,59,12,4,43
24314,2021,Santa Clara County,3,1886595,1887,6,0,3,1,2,58,9,6,43
24315,2021,Santa Clara County,4,1886595,1887,2,0,0,1,1,47,8,5,34
24316,2021,Santa Clara County,5,1886595,1887,8,0,2,4,2,56,11,4,41
24317,2021,Santa Clara County,6,1886595,1887,3,0,0,1,2,58,8,3,47
24318,2021,Santa Clara County,7,1886595,1887,6,0,0,1,5,66,7,8,51
24319,2021,Santa Clara County,8,1886595,1887,2,0,0,1,1,62,13,5,44
24320,2021,Santa Clara County,9,1886595,1887,2,0,0,1,1,52,5,6,41
24321,2021,Santa Clara County,10,1886595,1887,4,0,0,0,4,70,17,6,47
24322,2021,Santa Clara County,11,1886595,1887,7,0,0,1,6,76,19,2,55
24323,2021,Santa Clara County,12,1886595,1887,5,0,3,2,0,104,27,7,70
24324,2021,Santa Clara County,1,1886595,1887,14,2,1,1,10,149,11,40,98
24325,2021,Santa Clara County,2,1886595,1887,20,0,3,3,14,145,13,35,97
24326,2021,Santa Clara County,3,1886595,1887,15,0,4,6,5,100,6,19,75
24327,2021,Santa Clara County,4,1886595,1887,15,0,0,7,8,80,11,11,58
24328,2021,Santa Clara County,5,1886595,1887,17,0,6,2,9,82,9,12,61
24329,2021,Santa Clara County,6,1886595,1887,23,2,3,1,17,70,5,21,44
24330,2021,Santa Clara County,7,1886595,1887,28,0,3,7,18,108,2,23,83
24331,2021,Santa Clara County,8,1886595,1887,14,0,1,4,9,127,10,35,82
24332,2021,Santa Clara County,9,1886595,1887,32,0,3,5,24,126,11,37,78
24333,2021,Santa Clara County,10,1886595,1887,26,1,2,6,17,126,11,34,81
24334,2021,Santa Clara County,11,1886595,1887,27,1,2,13,11,122,16,23,83
24335,2021,Santa Clara County,12,1886595,1887,23,0,1,4,18,106,7,33,66
24336,2021,Santa Clara County,1,1886595,1887,0,0,0,0,0,37,7,2,28
24337,2021,Santa Clara County,2,1886595,1887,2,0,0,1,1,20,4,1,15
24338,2021,Santa Clara County,3,1886595,1887,2,0,1,0,1,11,1,1,9
24339,2021,Santa Clara County,4,1886595,1887,0,0,0,0,0,19,6,1,12
24340,2021,Santa Clara County,5,1886595,1887,3,0,0,0,3,23,2,0,21
24341,2021,Santa Clara County,6,1886595,1887,1,0,0,1,0,12,3,0,9
24342,2021,Santa Clara County,7,1886595,1887,1,0,1,0,0,17,6,4,7
24343,2021,Santa Clara County,8,1886595,1887,1,0,0,1,0,9,2,2,5
24344,2021,Santa Clara County,9,1886595,1887,3,0,0,0,3,16,3,2,11
24345,2021,Santa Clara County,10,1886595,1887,2,0,1,0,1,30,10,4,16
24346,2021,Santa Clara County,11,1886595,1887,1,0,0,1,0,11,3,0,8
24347,2021,Santa Clara County,12,1886595,1887,2,0,1,0,1,37,9,1,27
24348,2021,Santa Clara County,1,1886595,1887,0,0,0,0,0,13,8,1,4
24349,2021,Santa Clara County,2,1886595,1887,0,0,0,0,0,3,0,0,3
24350,2021,Santa Clara County,3,1886595,1887,0,0,0,0,0,4,0,0,4
24351,2021,Santa Clara County,4,1886595,1887,0,0,0,0,0,3,0,0,3
24352,2021,Santa Clara County,5,1886595,1887,0,0,0,0,0,4,1,0,3
24353,2021,Santa Clara County,6,1886595,1887,0,0,0,0,0,0,0,0,0
24354,2021,Santa Clara County,7,1886595,1887,0,0,0,0,0,5,2,0,3
24355,2021,Santa Clara County,8,1886595,1887,1,0,1,0,0,3,1,0,2
24356,2021,Santa Clara County,9,1886595,1887,0,0,0,0,0,3,1,0,2
24357,2021,Santa Clara County,10,1886595,1887,0,0,0,0,0,6,4,0,2
24358,2021,Santa Clara County,11,1886595,1887,0,0,0,0,0,4,3,1,0
24359,2021,Santa Clara County,12,1886595,1887,0,0,0,0,0,4,3,0,1
24360,2021,Santa Clara County,1,1886595,1887,6,0,0,3,3,81,18,8,55
24361,2021,Santa Clara County,2,1886595,1887,2,0,0,0,2,66,13,9,44
24362,2021,Santa Clara County,3,1886595,1887,1,0,0,1,0,58,12,4,42
24363,2021,Santa Clara County,4,1886595,1887,4,0,0,1,3,42,9,8,25
24364,2021,Santa Clara County,5,1886595,1887,7,0,2,2,3,25,5,1,19
24365,2021,Santa Clara County,6,1886595,1887,1,0,0,0,1,49,8,4,37
24366,2021,Santa Clara County,7,1886595,1887,3,0,1,1,1,47,8,3,36
24367,2021,Santa Clara County,8,1886595,1887,2,0,0,0,2,53,11,6,36
24368,2021,Santa Clara County,9,1886595,1887,5,0,1,3,1,55,8,6,41
24369,2021,Santa Clara County,10,1886595,1887,1,0,0,0,1,42,4,6,32
24370,2021,Santa Clara County,11,1886595,1887,4,0,0,2,2,47,6,3,38
24371,2021,Santa Clara County,12,1886595,1887,0,0,0,0,0,65,21,3,41
24372,2021,Santa Clara County,1,1886595,1887,5,0,0,4,1,165,29,25,111
24373,2021,Santa Clara County,2,1886595,1887,14,0,2,6,6,143,29,16,98
24374,2021,Santa Clara County,3,1886595,1887,11,0,1,5,5,155,30,16,109
24375,2021,Santa Clara County,4,1886595,1887,13,1,3,3,6,156,34,26,96
24376,2021,Santa Clara County,5,1886595,1887,15,0,1,8,6,176,19,34,123
24377,2021,Santa Clara County,6,1886595,1887,10,0,2,3,5,186,21,30,135
24378,2021,Santa Clara County,7,1886595,1887,11,0,2,2,7,206,22,23,161
24379,2021,Santa Clara County,8,1886595,1887,15,0,1,5,9,201,20,16,165
24380,2021,Santa Clara County,9,1886595,1887,17,0,1,1,15,205,31,26,148
24381,2021,Santa Clara County,10,1886595,1887,22,0,1,8,13,223,26,26,171
24382,2021,Santa Clara County,11,1886595,1887,8,0,1,6,1,228,34,31,163
24383,2021,Santa Clara County,12,1886595,1887,14,0,1,6,7,219,30,41,148
24384,2021,Santa Clara County,1,1886595,1887,0,0,0,0,0,5,3,1,1
24385,2021,Santa Clara County,2,1886595,1887,0,0,0,0,0,3,2,0,1
24386,2021,Santa Clara County,3,1886595,1887,0,0,0,0,0,0,0,0,0
24387,2021,Santa Clara County,4,1886595,1887,0,0,0,0,0,1,0,0,1
24388,2021,Santa Clara County,5,1886595,1887,0,0,0,0,0,0,0,0,0
24389,2021,Santa Clara County,6,1886595,1887,0,0,0,0,0,1,0,0,1
24390,2021,Santa Clara County,7,1886595,1887,0,0,0,0,0,3,0,0,3
24391,2021,Santa Clara County,8,1886595,1887,0,0,0,0,0,4,0,1,3
24392,2021,Santa Clara County,9,1886595,1887,0,0,0,0,0,0,0,0,0
24393,2021,Santa Clara County,10,1886595,1887,0,0,0,0,0,8,0,0,8
24394,2021,Santa Clara County,11,1886595,1887,0,0,0,0,0,2,0,0,2
24395,2021,Santa Clara County,12,1886595,1887,1,0,0,0,1,9,4,1,4
24396,2021,Santa Clara County,1,1886595,1887,7,0,0,1,6,69,20,17,32
24397,2021,Santa Clara County,2,1886595,1887,9,0,1,2,6,60,5,7,48
24398,2021,Santa Clara County,3,1886595,1887,20,0,0,1,19,54,11,8,35
24399,2021,Santa Clara County,4,1886595,1887,3,0,0,1,2,45,7,10,28
24400,2021,Santa Clara County,5,1886595,1887,5,0,1,2,2,40,5,7,28
24401,2021,Santa Clara County,6,1886595,1887,9,0,0,2,7,47,10,5,32
24402,2021,Santa Clara County,7,1886595,1887,17,1,3,1,12,46,5,12,29
24403,2021,Santa Clara County,8,1886595,1887,11,0,0,1,10,60,3,7,50
24404,2021,Santa Clara County,9,1886595,1887,8,0,2,1,5,58,12,13,33
24405,2021,Santa Clara County,10,1886595,1887,11,0,3,2,6,43,4,2,37
24406,2021,Santa Clara County,11,1886595,1887,12,0,2,3,7,48,7,2,39
24407,2021,Santa Clara County,12,1886595,1887,13,0,0,7,6,28,6,2,20
24408,2021,Santa Clara County,1,1886595,1887,8,0,0,1,7,197,54,22,121
24409,2021,Santa Clara County,2,1886595,1887,10,0,2,4,4,178,33,17,128
24410,2021,Santa Clara County,3,1886595,1887,19,0,3,1,15,170,37,11,122
24411,2021,Santa Clara County,4,1886595,1887,16,0,0,2,14,122,22,11,89
24412,2021,Santa Clara County,5,1886595,1887,12,0,2,3,7,159,34,24,101
