,year,county,month,county_pop,violent,homicide,rape,robbery,agg_assault,property,burglary,vehicle_theft,larceny_theft
26975,2022,Fresno County,3,1015190,0,0,0,0,0,8,2,3,3
26976,2022,Fresno County,4,1015190,6,0,1,1,4,20,1,3,16
26977,2022,Fresno County,5,1015190,3,0,1,0,2,11,1,1,9
26978,2022,Fresno County,6,1015190,1,0,0,0,1,3,0,0,3
26979,2022,Fresno County,7,1015190,3,0,0,1,2,3,0,1,2
26980,2022,Fresno County,8,1015190,3,0,0,1,2,1,0,1,0
26981,2022,Fresno County,9,1015190,0,0,0,0,0,3,0,3,0
26982,2022,Fresno County,10,1015190,3,0,0,0,3,8,0,1,7
26983,2022,Fresno County,11,1015190,3,0,0,2,1,4,2,0,2
26984,2022,Fresno County,12,1015190,1,0,0,0,1,7,2,0,5
26985,2022,Fresno County,1,1015190,1,0,0,0,1,8,3,1,4
26986,2022,Fresno County,2,1015190,2,0,0,0,2,8,0,2,6
26987,2022,Fresno County,3,1015190,6,0,1,0,5,5,0,0,5
26988,2022,Fresno County,4,1015190,3,0,0,0,3,6,1,1,4
26989,2022,Fresno County,5,1015190,4,0,0,0,4,1,1,0,0
26990,2022,Fresno County,6,1015190,3,0,0,0,3,9,2,3,4
26991,2022,Fresno County,7,1015190,5,0,0,0,5,11,2,2,7
26992,2022,Fresno County,8,1015190,4,0,0,0,4,7,0,4,3
26993,2022,Fresno County,9,1015190,2,0,0,0,2,4,0,0,4
26994,2022,Fresno County,10,1015190,1,0,0,0,1,14,3,2,9
26995,2022,Fresno County,11,1015190,0,0,0,0,0,14,3,2,9
26996,2022,Fresno County,12,1015190,2,0,0,0,2,7,2,1,4
26997,2022,Fresno County,1,1015190,343,3,23,79,238,1714,430,299,985
26998,2022,Fresno County,2,1015190,368,6,25,75,262,1547,349,273,925
26999,2022,Fresno County,3,1015190,369,4,16,92,257,1649,365,259,1025
27000,2022,Fresno County,4,1015190,428,5,18,82,323,1630,331,270,1029
27001,2022,Fresno County,5,1015190,402,8,16,90,288,1603,366,266,971
27002,2022,Fresno County,6,1015190,395,4,24,87,280,1547,322,252,973
27003,2022,Fresno County,7,1015190,441,6,17,76,342,1623,365,278,980
27004,2022,Fresno County,8,1015190,399,3,25,70,301,1564,308,292,964
27005,2022,Fresno County,9,1015190,413,8,16,70,319,1532,314,251,967
27006,2022,Fresno County,10,1015190,447,4,18,95,330,1553,306,244,1003
27007,2022,Fresno County,11,1015190,348,4,21,78,245,1450,236,239,975
27008,2022,Fresno County,12,1015190,375,6,22,67,280,1441,287,211,943
27009,2022,Fresno County,1,1015190,5,0,0,0,5,3,1,1,1
27010,2022,Fresno County,2,1015190,8,0,0,1,7,4,0,1,3
27011,2022,Fresno County,3,1015190,10,0,1,2,7,5,2,1,2
27012,2022,Fresno County,4,1015190,0,0,0,0,0,1,0,0,1
27013,2022,Fresno County,5,1015190,6,0,1,0,5,6,3,2,1
27014,2022,Fresno County,6,1015190,5,0,0,1,4,5,1,0,4
27015,2022,Fresno County,7,1015190,7,0,0,1,6,6,2,2,2
27016,2022,Fresno County,8,1015190,6,0,0,0,6,11,3,4,4
27017,2022,Fresno County,9,1015190,6,0,0,2,4,3,2,0,1
27018,2022,Fresno County,10,1015190,7,0,1,1,5,1,0,1,0
27019,2022,Fresno County,11,1015190,2,0,0,1,1,2,1,0,1
27020,2022,Fresno County,12,1015190,2,0,0,1,1,4,0,0,4
27021,2022,Fresno County,1,1015190,2,0,0,1,1,22,4,4,14
27022,2022,Fresno County,2,1015190,5,0,0,2,3,32,9,2,21
27023,2022,Fresno County,3,1015190,4,0,1,1,2,31,3,3,25
27024,2022,Fresno County,4,1015190,1,0,0,0,1,3,0,0,3
27025,2022,Fresno County,5,1015190,7,0,0,0,7,22,4,7,11
27026,2022,Fresno County,6,1015190,11,0,0,2,9,29,4,4,21
27027,2022,Fresno County,7,1015190,6,0,1,0,5,25,2,4,19
27028,2022,Fresno County,8,1015190,13,0,1,1,11,26,2,6,18
27029,2022,Fresno County,9,1015190,9,0,0,2,7,21,2,6,13
27030,2022,Fresno County,10,1015190,3,0,0,0,3,0,0,0,0
27031,2022,Fresno County,11,1015190,9,0,0,0,9,11,2,1,8
27032,2022,Fresno County,12,1015190,14,0,0,2,12,23,2,4,17
27033,2022,Fresno County,1,1015190,5,0,1,0,4,35,14,8,13
27034,2022,Fresno County,2,1015190,4,0,1,0,3,12,3,2,7
27035,2022,Fresno County,3,1015190,3,0,0,1,2,19,3,3,13
27036,2022,Fresno County,4,1015190,4,0,1,1,2,22,4,4,14
27037,2022,Fresno County,5,1015190,4,0,1,1,2,24,4,1,19
27038,2022,Fresno County,6,1015190,1,0,0,0,1,18,4,0,14
27039,2022,Fresno County,7,1015190,6,0,0,1,5,19,10,5,4
27040,2022,Fresno County,8,1015190,1,0,0,0,1,15,7,2,6
27041,2022,Fresno County,9,1015190,4,0,2,0,2,14,2,0,12
27042,2022,Fresno County,10,1015190,2,0,0,0,2,13,7,2,4
27043,2022,Fresno County,11,1015190,2,1,0,1,0,26,5,5,16
27044,2022,Fresno County,12,1015190,1,0,0,0,1,30,3,9,18
27045,2022,Fresno County,1,1015190,5,0,0,1,4,17,4,6,7
27046,2022,Fresno County,2,1015190,5,0,1,0,4,9,2,2,5
27047,2022,Fresno County,3,1015190,5,0,0,0,5,25,7,5,13
27048,2022,Fresno County,4,1015190,3,0,0,1,2,16,3,8,5
27049,2022,Fresno County,5,1015190,8,0,1,1,6,14,0,10,4
27050,2022,Fresno County,6,1015190,8,0,2,0,6,15,0,9,6
27051,2022,Fresno County,7,1015190,9,0,0,0,9,10,0,7,3
27052,2022,Fresno County,8,1015190,7,0,0,0,7,11,2,6,3
27053,2022,Fresno County,9,1015190,5,0,0,0,5,11,2,8,1
27054,2022,Fresno County,10,1015190,7,0,1,0,6,16,6,7,3
27055,2022,Fresno County,11,1015190,11,0,0,0,11,19,5,3,11
27056,2022,Fresno County,12,1015190,5,0,1,0,4,8,0,5,3
27057,2022,Fresno County,1,1015190,0,0,0,0,0,8,1,1,6
27058,2022,Fresno County,2,1015190,0,0,0,0,0,4,0,0,4
27059,2022,Fresno County,3,1015190,4,0,0,1,3,5,2,1,2
27060,2022,Fresno County,4,1015190,2,0,0,0,2,4,1,2,1
27061,2022,Fresno County,5,1015190,4,0,0,0,4,2,0,2,0
27062,2022,Fresno County,6,1015190,5,0,1,0,4,5,1,1,3
27063,2022,Fresno County,7,1015190,2,0,0,1,1,4,0,0,4
27064,2022,Fresno County,8,1015190,7,0,0,0,7,3,0,0,3
27065,2022,Fresno County,9,1015190,5,0,0,0,5,1,0,0,1
27066,2022,Fresno County,10,1015190,1,0,0,0,1,1,0,0,1
27067,2022,Fresno County,11,1015190,2,0,0,0,2,3,0,1,2
27068,2022,Fresno County,12,1015190,2,0,0,0,2,2,0,0,2
27069,2022,Fresno County,1,1015190,12,0,1,0,11,11,2,6,3
27070,2022,Fresno County,2,1015190,6,0,0,1,5,9,2,1,6
27071,2022,Fresno County,3,1015190,9,0,0,0,9,9,3,4,2
27072,2022,Fresno County,4,1015190,5,0,0,2,3,8,1,1,6
27073,2022,Fresno County,5,1015190,11,0,0,0,11,8,0,2,6
27074,2022,Fresno County,6,1015190,5,0,0,0,5,17,2,6,9
27075,2022,Fresno County,7,1015190,2,0,0,0,2,11,0,5,6
27076,2022,Fresno County,8,1015190,16,0,1,2,13,14,2,2,10
27077,2022,Fresno County,9,1015190,16,0,0,2,14,16,1,5,10
27078,2022,Fresno County,10,1015190,12,1,3,1,7,20,6,2,12
27079,2022,Fresno County,11,1015190,11,0,0,1,10,25,3,4,18
27080,2022,Fresno County,12,1015190,5,0,0,3,2,22,2,10,10
27081,2022,Fresno County,1,1015190,15,0,1,1,13,30,4,2,24
27082,2022,Fresno County,2,1015190,10,0,2,1,7,22,6,5,11
27083,2022,Fresno County,3,1015190,21,0,3,1,17,33,2,1,30
27084,2022,Fresno County,4,1015190,10,0,0,1,9,24,1,3,20
27085,2022,Fresno County,5,1015190,14,0,0,2,12,16,5,5,6
27086,2022,Fresno County,6,1015190,9,0,1,1,7,27,7,4,16
27087,2022,Fresno County,7,1015190,15,1,0,1,13,16,5,5,6
27088,2022,Fresno County,8,1015190,11,0,2,1,8,29,5,6,18
27089,2022,Fresno County,9,1015190,20,0,1,2,17,30,6,5,19
27090,2022,Fresno County,10,1015190,9,0,1,0,8,51,19,12,20
27091,2022,Fresno County,11,1015190,5,0,0,0,5,42,13,11,18
27092,2022,Fresno County,12,1015190,9,2,0,1,6,32,15,6,11
27093,2022,Fresno County,1,1015190,12,0,0,0,12,29,1,2,26
27094,2022,Fresno County,2,1015190,11,1,0,2,8,21,2,2,17
27095,2022,Fresno County,3,1015190,12,0,0,0,12,30,6,7,17
27096,2022,Fresno County,4,1015190,15,0,0,1,14,17,1,1,15
27097,2022,Fresno County,5,1015190,13,0,1,0,12,24,2,5,17
27098,2022,Fresno County,6,1015190,12,0,1,0,11,20,1,1,18
27099,2022,Fresno County,7,1015190,13,0,1,2,10,30,4,4,22
27100,2022,Fresno County,8,1015190,8,0,1,3,4,27,3,5,19
27101,2022,Fresno County,9,1015190,12,0,2,2,8,26,3,2,21
27102,2022,Fresno County,10,1015190,15,0,1,3,11,27,2,3,22
27103,2022,Fresno County,11,1015190,11,0,1,1,9,38,1,5,32
27104,2022,Fresno County,12,1015190,9,0,1,1,7,24,0,0,24
27105,2022,Fresno County,1,1015190,6,0,0,2,4,48,7,6,35
27106,2022,Fresno County,2,1015190,9,0,0,0,9,40,4,9,27
27107,2022,Fresno County,3,1015190,14,0,0,3,11,52,14,11,27
27108,2022,Fresno County,4,1015190,12,0,1,3,8,42,7,8,27
27109,2022,Fresno County,5,1015190,12,0,0,1,11,43,10,2,31
27110,2022,Fresno County,6,1015190,8,0,1,2,5,43,11,7,25
27111,2022,Fresno County,7,1015190,3,0,0,0,3,39,12,3,24
27112,2022,Fresno County,8,1015190,18,0,0,0,18,34,6,12,16
27113,2022,Fresno County,9,1015190,12,0,2,1,9,49,6,13,30
27114,2022,Fresno County,10,1015190,15,0,2,2,11,52,7,8,37
27115,2022,Fresno County,11,1015190,17,0,0,4,13,113,9,9,95
27116,2022,Fresno County,12,1015190,18,0,1,1,16,74,10,14,50
27117,2022,Fresno County,1,1015190,0,0,0,0,0,7,1,0,6
27118,2022,Fresno County,2,1015190,0,0,0,0,0,6,0,0,6
27119,2022,Fresno County,3,1015190,0,0,0,0,0,11,1,0,10
27120,2022,Fresno County,4,1015190,0,0,0,0,0,13,0,0,13
27121,2022,Fresno County,5,1015190,0,0,0,0,0,6,0,0,6
27122,2022,Fresno County,6,1015190,0,0,0,0,0,7,5,1,1
27123,2022,Fresno County,7,1015190,0,0,0,0,0,3,0,0,3
27124,2022,Fresno County,8,1015190,0,0,0,0,0,11,2,1,8
27125,2022,Fresno County,9,1015190,0,0,0,0,0,12,1,0,11
27126,2022,Fresno County,10,1015190,0,0,0,0,0,6,0,0,6
27127,2022,Fresno County,11,1015190,0,0,0,0,0,7,1,2,4
27128,2022,Fresno County,12,1015190,0,0,0,0,0,7,1,1,5
27129,2022,Fresno County,1,1015190,0,0,0,0,0,4,1,0,3
27130,2022,Fresno County,2,1015190,0,0,0,0,0,0,0,0,0
27131,2022,Fresno County,3,1015190,0,0,0,0,0,0,0,0,0
27132,2022,Fresno County,4,1015190,0,0,0,0,0,0,0,0,0
27133,2022,Fresno County,5,1015190,0,0,0,0,0,0,0,0,0
27134,2022,Fresno County,6,1015190,0,0,0,0,0,0,0,0,0
27135,2022,Fresno County,7,1015190,0,0,0,0,0,0,0,0,0
27136,2022,Fresno County,8,1015190,0,0,0,0,0,1,0,0,1
27137,2022,Fresno County,9,1015190,0,0,0,0,0,0,0,0,0
27138,2022,Fresno County,10,1015190,0,0,0,0,0,0,0,0,0
27139,2022,Fresno County,11,1015190,0,0,0,0,0,0,0,0,0
27140,2022,Fresno County,12,1015190,0,0,0,0,0,1,1,0,0
27141,2022,Fresno County,1,1015190,0,0,0,0,0,1,0,0,1
27142,2022,Fresno County,2,1015190,2,0,0,0,2,0,0,0,0
27143,2022,Fresno County,3,1015190,1,0,0,0,1,1,1,0,0
27144,2022,Fresno County,4,1015190,1,0,0,0,1,1,1,0,0
27145,2022,Fresno County,5,1015190,0,0,0,0,0,2,0,0,2
27146,2022,Fresno County,6,1015190,0,0,0,0,0,0,0,0,0
27147,2022,Fresno County,7,1015190,0,0,0,0,0,0,0,0,0
27148,2022,Fresno County,8,1015190,0,0,0,0,0,0,0,0,0
27149,2022,Fresno County,9,1015190,0,0,0,0,0,0,0,0,0
27150,2022,Fresno County,10,1015190,1,0,0,0,1,1,0,0,1
27151,2022,Fresno County,11,1015190,0,0,0,0,0,0,0,0,0
27152,2022,Fresno County,12,1015190,0,0,0,0,0,0,0,0,0
27153,2022,Fresno County,1,1015190,0,0,0,0,0,9,0,0,9
27154,2022,Fresno County,2,1015190,3,0,1,1,1,14,0,0,14
27155,2022,Fresno County,3,1015190,1,0,0,1,0,15,1,0,14
27156,2022,Fresno County,4,1015190,1,0,0,0,1,21,1,0,20
27157,2022,Fresno County,5,1015190,0,0,0,0,0,10,1,1,8
27158,2022,Fresno County,6,1015190,1,0,0,0,1,12,2,0,10
27159,2022,Fresno County,7,1015190,0,0,0,0,0,9,1,2,6
27160,2022,Fresno County,8,1015190,0,0,0,0,0,11,0,0,11
27161,2022,Fresno County,9,1015190,1,0,0,0,1,24,0,0,24
27162,2022,Fresno County,10,1015190,1,0,0,0,1,27,1,0,26
27163,2022,Fresno County,11,1015190,0,0,0,0,0,14,1,0,13
27164,2022,Fresno County,12,1015190,2,0,1,0,1,17,1,1,15
27165,2022,Fresno County,1,1015190,2,0,0,0,2,63,1,58,4
27166,2022,Fresno County,2,1015190,2,0,1,0,1,2,0,2,0
27167,2022,Fresno County,3,1015190,2,0,0,0,2,31,0,28,3
27168,2022,Fresno County,4,1015190,1,0,0,1,0,38,0,31,7
27169,2022,Fresno County,5,1015190,1,0,0,0,1,23,0,19,4
27170,2022,Fresno County,6,1015190,0,0,0,0,0,16,0,15,1
27171,2022,Fresno County,7,1015190,1,0,0,0,1,19,0,18,1
27172,2022,Fresno County,8,1015190,0,0,0,0,0,16,0,12,4
27173,2022,Fresno County,9,1015190,0,0,0,0,0,17,1,15,1
27174,2022,Fresno County,10,1015190,0,0,0,0,0,15,2,11,2
27175,2022,Fresno County,11,1015190,2,0,0,0,2,11,1,8,2
27176,2022,Fresno County,12,1015190,0,0,0,0,0,10,0,9,1
27177,2022,Fresno County,1,1015190,7,0,0,0,7,1,0,0,1
27178,2022,Fresno County,2,1015190,6,0,0,0,6,0,0,0,0
27179,2022,Fresno County,3,1015190,11,0,3,0,8,0,0,0,0
27180,2022,Fresno County,4,1015190,7,0,1,0,6,1,0,0,1
27181,2022,Fresno County,5,1015190,4,0,0,0,4,1,0,0,1
27182,2022,Fresno County,6,1015190,10,0,1,0,9,0,0,0,0
27183,2022,Fresno County,7,1015190,5,0,1,0,4,0,0,0,0
27184,2022,Fresno County,8,1015190,5,0,0,0,5,0,0,0,0
27185,2022,Fresno County,9,1015190,2,0,0,0,2,0,0,0,0
27186,2022,Fresno County,10,1015190,10,0,2,0,8,0,0,0,0
27187,2022,Fresno County,11,1015190,9,0,2,0,7,0,0,0,0
27188,2022,Fresno County,12,1015190,3,0,0,0,3,2,0,0,2
27189,2022,Glenn County,1,28339,12,0,0,0,12,15,4,2,9
27190,2022,Glenn County,2,28339,6,0,0,0,6,18,3,2,13
27191,2022,Glenn County,3,28339,11,0,0,0,11,25,5,2,18
27192,2022,Glenn County,4,28339,10,0,0,0,10,11,1,0,10
27193,2022,Glenn County,5,28339,5,0,0,0,5,11,1,1,9
27194,2022,Glenn County,6,28339,7,0,0,0,7,22,5,0,17
27195,2022,Glenn County,7,28339,12,0,0,0,12,14,1,1,12
27196,2022,Glenn County,8,28339,7,0,0,0,7,13,3,2,8
27197,2022,Glenn County,9,28339,9,0,2,1,6,16,9,2,5
27198,2022,Glenn County,10,28339,10,0,0,0,10,13,3,0,10
27199,2022,Glenn County,11,28339,5,0,0,0,5,10,2,1,7
27200,2022,Glenn County,12,28339,3,0,0,0,3,12,4,1,7
27201,2022,Glenn County,1,28339,0,0,0,0,0,8,2,2,4
27202,2022,Glenn County,2,28339,1,0,0,0,1,6,1,1,4
27203,2022,Glenn County,3,28339,0,0,0,0,0,7,0,3,4
27204,2022,Glenn County,4,28339,2,0,0,1,1,5,1,1,3
27205,2022,Glenn County,5,28339,5,0,1,1,3,9,0,5,4
27206,2022,Glenn County,6,28339,6,0,0,0,6,6,0,2,4
27207,2022,Glenn County,7,28339,2,0,0,0,2,8,1,2,5
27208,2022,Glenn County,8,28339,1,0,0,0,1,3,0,3,0
27209,2022,Glenn County,9,28339,2,0,1,1,0,7,0,1,6
27210,2022,Glenn County,10,28339,1,0,1,0,0,10,2,0,8
27211,2022,Glenn County,11,28339,0,0,0,0,0,16,1,4,11
27212,2022,Glenn County,12,28339,1,0,0,0,1,11,1,2,8
27213,2022,Glenn County,1,28339,0,0,0,0,0,0,0,0,0
27214,2022,Glenn County,2,28339,0,0,0,0,0,0,0,0,0
27215,2022,Glenn County,3,28339,0,0,0,0,0,0,0,0,0
27216,2022,Glenn County,4,28339,0,0,0,0,0,0,0,0,0
27217,2022,Glenn County,5,28339,0,0,0,0,0,0,0,0,0
27218,2022,Glenn County,6,28339,0,0,0,0,0,0,0,0,0
27219,2022,Glenn County,7,28339,0,0,0,0,0,0,0,0,0
27220,2022,Glenn County,8,28339,0,0,0,0,0,0,0,0,0
27221,2022,Glenn County,9,28339,0,0,0,0,0,0,0,0,0
27222,2022,Glenn County,10,28339,0,0,0,0,0,0,0,0,0
27223,2022,Glenn County,11,28339,0,0,0,0,0,0,0,0,0
27224,2022,Glenn County,12,28339,0,0,0,0,0,0,0,0,0
27225,2022,Glenn County,1,28339,0,0,0,0,0,0,0,0,0
27226,2022,Glenn County,2,28339,0,0,0,0,0,1,0,1,0
27227,2022,Glenn County,3,28339,0,0,0,0,0,0,0,0,0
27228,2022,Glenn County,4,28339,0,0,0,0,0,4,0,2,2
27229,2022,Glenn County,5,28339,0,0,0,0,0,4,0,4,0
27230,2022,Glenn County,6,28339,0,0,0,0,0,3,0,3,0
27231,2022,Glenn County,7,28339,0,0,0,0,0,5,0,5,0
27232,2022,Glenn County,8,28339,0,0,0,0,0,4,0,4,0
27233,2022,Glenn County,9,28339,0,0,0,0,0,2,0,2,0
27234,2022,Glenn County,10,28339,0,0,0,0,0,1,0,1,0
27235,2022,Glenn County,11,28339,0,0,0,0,0,0,0,0,0
27236,2022,Glenn County,12,28339,0,0,0,0,0,0,0,0,0
27237,2022,Humboldt County,1,135010,22,1,1,5,15,94,52,3,39
27238,2022,Humboldt County,2,135010,17,0,2,3,12,75,33,2,40
27239,2022,Humboldt County,3,135010,27,0,5,1,21,80,30,2,48
27240,2022,Humboldt County,4,135010,20,1,4,1,14,56,16,1,39
27241,2022,Humboldt County,5,135010,19,0,1,1,17,67,15,0,52
27242,2022,Humboldt County,6,135010,11,0,0,0,11,60,20,1,39
27243,2022,Humboldt County,7,135010,20,0,1,2,17,53,13,2,38
27244,2022,Humboldt County,8,135010,27,0,4,4,19,50,7,0,43
27245,2022,Humboldt County,9,135010,21,0,2,1,18,33,10,0,23
27246,2022,Humboldt County,10,135010,23,1,2,6,14,83,28,4,51
27247,2022,Humboldt County,11,135010,14,0,2,2,10,54,16,2,36
27248,2022,Humboldt County,12,135010,18,2,3,3,10,55,20,2,33
27249,2022,Humboldt County,1,135010,1,0,0,1,0,44,5,16,23
27250,2022,Humboldt County,2,135010,3,1,0,1,1,55,7,13,35
27251,2022,Humboldt County,3,135010,7,0,1,2,4,44,6,13,25
27252,2022,Humboldt County,4,135010,8,0,1,2,5,36,1,11,24
27253,2022,Humboldt County,5,135010,13,0,1,3,9,47,7,10,30
27254,2022,Humboldt County,6,135010,11,0,0,0,11,48,4,11,33
27255,2022,Humboldt County,7,135010,12,0,1,3,8,60,5,11,44
27256,2022,Humboldt County,8,135010,16,0,0,5,11,43,6,8,29
27257,2022,Humboldt County,9,135010,18,0,1,0,17,50,6,17,27
27258,2022,Humboldt County,10,135010,7,1,0,2,4,50,5,6,39
27259,2022,Humboldt County,11,135010,13,0,0,2,11,30,2,6,22
27260,2022,Humboldt County,12,135010,11,0,0,3,8,30,4,6,20
27261,2022,Humboldt County,1,135010,22,0,3,8,11,106,15,21,70
27262,2022,Humboldt County,2,135010,10,0,2,4,4,86,10,19,57
27263,2022,Humboldt County,3,135010,25,0,2,10,13,118,21,23,74
27264,2022,Humboldt County,4,135010,32,0,4,11,17,103,16,24,63
27265,2022,Humboldt County,5,135010,14,0,3,3,8,97,9,33,55
27266,2022,Humboldt County,8,135010,21,0,3,7,11,97,17,28,52
27267,2022,Humboldt County,9,135010,25,0,1,14,10,155,23,37,95
27268,2022,Humboldt County,10,135010,17,0,4,7,6,144,31,29,84
27269,2022,Humboldt County,11,135010,12,0,2,1,9,85,17,15,53
27270,2022,Humboldt County,12,135010,26,0,5,10,11,88,21,14,53
27271,2022,Humboldt County,1,135010,0,0,0,0,0,2,1,0,1
27272,2022,Humboldt County,2,135010,0,0,0,0,0,2,1,0,1
27273,2022,Humboldt County,3,135010,0,0,0,0,0,0,0,0,0
27274,2022,Humboldt County,4,135010,0,0,0,0,0,0,0,0,0
27275,2022,Humboldt County,5,135010,0,0,0,0,0,0,0,0,0
27276,2022,Humboldt County,6,135010,0,0,0,0,0,1,0,0,1
27277,2022,Humboldt County,7,135010,0,0,0,0,0,3,1,0,2
27278,2022,Humboldt County,8,135010,2,0,0,0,2,1,0,0,1
27279,2022,Humboldt County,9,135010,1,0,0,0,1,0,0,0,0
27280,2022,Humboldt County,10,135010,1,0,0,0,1,0,0,0,0
27281,2022,Humboldt County,11,135010,0,0,0,0,0,0,0,0,0
27282,2022,Humboldt County,12,135010,0,0,0,0,0,2,1,0,1
27283,2022,Humboldt County,1,135010,4,0,2,1,1,16,2,1,13
27284,2022,Humboldt County,2,135010,1,0,0,0,1,14,1,1,12
27285,2022,Humboldt County,3,135010,3,0,2,0,1,23,2,2,19
27286,2022,Humboldt County,4,135010,3,0,1,1,1,7,0,1,6
27287,2022,Humboldt County,5,135010,4,0,1,2,1,18,2,4,12
27288,2022,Humboldt County,6,135010,2,0,1,0,1,18,5,1,12
27289,2022,Humboldt County,7,135010,1,0,0,0,1,20,2,3,15
27290,2022,Humboldt County,8,135010,11,0,3,2,6,25,2,2,21
27291,2022,Humboldt County,9,135010,3,0,2,1,0,15,2,3,10
27292,2022,Humboldt County,10,135010,2,0,1,0,1,27,2,6,19
27293,2022,Humboldt County,11,135010,4,0,1,0,3,13,1,2,10
27294,2022,Humboldt County,12,135010,3,0,1,0,2,14,4,1,9
27295,2022,Humboldt County,1,135010,3,0,1,0,2,8,0,1,7
27296,2022,Humboldt County,2,135010,2,0,0,2,0,6,1,0,5
27297,2022,Humboldt County,3,135010,4,0,2,0,2,3,0,1,2
27298,2022,Humboldt County,4,135010,3,0,0,0,3,2,0,0,2
27299,2022,Humboldt County,5,135010,2,0,0,0,2,12,2,1,9
27300,2022,Humboldt County,6,135010,2,0,0,0,2,7,1,0,6
27301,2022,Humboldt County,7,135010,0,0,0,0,0,8,1,2,5
27302,2022,Humboldt County,8,135010,2,0,0,0,2,7,2,1,4
27303,2022,Humboldt County,9,135010,0,0,0,0,0,10,0,1,9
27304,2022,Humboldt County,10,135010,0,0,0,0,0,4,0,1,3
27305,2022,Humboldt County,11,135010,2,0,0,0,2,4,1,0,3
27306,2022,Humboldt County,12,135010,0,0,0,0,0,5,1,0,4
27307,2022,Humboldt County,1,135010,0,0,0,0,0,4,3,0,1
27308,2022,Humboldt County,2,135010,1,0,1,0,0,9,1,0,8
27309,2022,Humboldt County,3,135010,0,0,0,0,0,3,0,0,3
27310,2022,Humboldt County,4,135010,0,0,0,0,0,8,1,2,5
27311,2022,Humboldt County,5,135010,0,0,0,0,0,8,0,0,8
27312,2022,Humboldt County,6,135010,0,0,0,0,0,4,1,0,3
27313,2022,Humboldt County,7,135010,0,0,0,0,0,3,1,0,2
27314,2022,Humboldt County,8,135010,0,0,0,0,0,11,1,0,10
27315,2022,Humboldt County,9,135010,0,0,0,0,0,13,1,0,12
27316,2022,Humboldt County,10,135010,1,0,0,1,0,9,1,1,7
27317,2022,Humboldt County,11,135010,0,0,0,0,0,7,1,0,6
27318,2022,Humboldt County,12,135010,0,0,0,0,0,10,1,0,9
27319,2022,Humboldt County,1,135010,0,0,0,0,0,0,0,0,0
27320,2022,Humboldt County,2,135010,0,0,0,0,0,0,0,0,0
27321,2022,Humboldt County,3,135010,0,0,0,0,0,0,0,0,0
27322,2022,Humboldt County,4,135010,0,0,0,0,0,0,0,0,0
27323,2022,Humboldt County,5,135010,0,0,0,0,0,0,0,0,0
27324,2022,Humboldt County,6,135010,0,0,0,0,0,0,0,0,0
27325,2022,Humboldt County,7,135010,0,0,0,0,0,0,0,0,0
27326,2022,Humboldt County,8,135010,0,0,0,0,0,0,0,0,0
27327,2022,Humboldt County,9,135010,0,0,0,0,0,0,0,0,0
27328,2022,Humboldt County,10,135010,0,0,0,0,0,0,0,0,0
27329,2022,Humboldt County,11,135010,0,0,0,0,0,0,0,0,0
27330,2022,Humboldt County,12,135010,0,0,0,0,0,0,0,0,0
27331,2022,Humboldt County,1,135010,1,0,0,0,1,4,2,0,2
27332,2022,Humboldt County,2,135010,0,0,0,0,0,4,1,0,3
27333,2022,Humboldt County,3,135010,0,0,0,0,0,4,2,0,2
27334,2022,Humboldt County,4,135010,0,0,0,0,0,2,2,0,0
27335,2022,Humboldt County,5,135010,0,0,0,0,0,5,4,0,1
27336,2022,Humboldt County,6,135010,0,0,0,0,0,6,4,0,2
27337,2022,Humboldt County,7,135010,2,0,0,0,2,2,1,0,1
27338,2022,Humboldt County,8,135010,0,0,0,0,0,7,3,1,3
27339,2022,Humboldt County,9,135010,0,0,0,0,0,4,2,0,2
27340,2022,Humboldt County,10,135010,0,0,0,0,0,4,3,0,1
27341,2022,Humboldt County,11,135010,0,0,0,0,0,4,1,0,3
27342,2022,Humboldt County,12,135010,0,0,0,0,0,2,0,1,1
27343,2022,Humboldt County,1,135010,0,0,0,0,0,21,0,13,8
27344,2022,Humboldt County,2,135010,0,0,0,0,0,1,0,1,0
27345,2022,Humboldt County,3,135010,0,0,0,0,0,6,0,4,2
27346,2022,Humboldt County,4,135010,0,0,0,0,0,22,0,18,4
27347,2022,Humboldt County,5,135010,1,0,0,0,1,28,0,22,6
27348,2022,Humboldt County,6,135010,0,0,0,0,0,24,1,17,6
27349,2022,Humboldt County,7,135010,1,0,0,0,1,16,0,11,5
27350,2022,Humboldt County,8,135010,1,0,0,0,1,21,0,15,6
27351,2022,Humboldt County,9,135010,0,0,0,0,0,11,0,10,1
27352,2022,Humboldt County,10,135010,1,0,0,0,1,28,0,18,10
27353,2022,Humboldt County,11,135010,0,0,0,0,0,28,1,18,9
27354,2022,Humboldt County,12,135010,2,0,0,0,2,19,0,15,4
27355,2022,Imperial County,1,178713,17,1,1,2,13,46,10,5,31
27356,2022,Imperial County,2,178713,17,0,1,2,14,61,18,2,41
27357,2022,Imperial County,3,178713,14,0,0,1,13,50,7,4,39
27358,2022,Imperial County,4,178713,20,0,0,0,20,43,7,4,32
27359,2022,Imperial County,5,178713,20,0,5,0,15,51,15,1,35
27360,2022,Imperial County,6,178713,13,1,4,0,8,41,17,3,21
27361,2022,Imperial County,7,178713,14,1,3,0,10,33,13,5,15
27362,2022,Imperial County,8,178713,13,0,1,2,10,37,9,6,22
